3:58:01 PM 01-09-2019
ORBIT Version: 0.1.98
Username:     Med X Stream
Computer:     DRSHD-0710-041C
Filename:     D:\Projects\Virtek Vision\7169005365 LPS-7\02_PLCE_230Vac50Hz_L1
Spectrum Analyzer:          RSESL6          Datapoints:                500 
<BEGIN LIMIT FILE: C:\Program Files\Orbit\Limits\Cispr 11\CISPR11_CE_ClassA_LISN.txt>
2
A m p l i t u d e  ( d B u V )
10
30
10
23
1
factor file # name
CISPR 11 Class A - Quasi-Peak
220
150
0,0,255
Blank1
4
0.15
79
0.5
79
0.5
73
30
73
CISPR 11 Class A - Average
220
220
0,0,127
Blank1
4
0.15
66
0.5
66
0.5
60
30
60
AUTOFACTOR Atten 10dB
AUTOFACTOR Cable 276 PLCE - 3m
AUTOFACTOR LISN 303 - L1
<END LIMIT FILE>
Frequency,Raw Reading,Atten 10dB Factor,Cable 276 PLCE - 3m Factor,LISN 303 - L1 Factor,Level
12.2336, 31.271 , 10 , 0.1 , 0.1274 ,41.4984
12.2369, 32.0963 , 10 , 0.1 , 0.1277 ,42.324
12.2402, 31.6861 , 10 , 0.1 , 0.1279 ,41.914
12.2435, 31.1368 , 10 , 0.1 , 0.1282 ,41.365
12.2469, 30.0746 , 10 , 0.1 , 0.1284 ,40.303
12.2502, 29.1283 , 10 , 0.1 , 0.1286 ,39.3569
12.2535, 30.7667 , 10 , 0.1 , 0.1289 ,40.9956
12.2568, 32.1785 , 10 , 0.1 , 0.1291 ,42.4076
12.2602, 32.646 , 10 , 0.1 , 0.1294 ,42.8754
12.2635, 32.0217 , 10 , 0.1 , 0.1296 ,42.2513
12.2668, 32.0622 , 10 , 0.1 , 0.1299 ,42.2921
12.2701, 32.3689 , 10 , 0.1 , 0.1302 ,42.5991
12.2734, 32.7097 , 10 , 0.1 , 0.1307 ,42.9404
12.2768, 32.2172 , 10 , 0.1 , 0.1312 ,42.4484
12.2801, 34.1396 , 10 , 0.1 , 0.1316 ,44.3712
12.2834, 32.414 , 10 , 0.1 , 0.1321 ,42.6461
12.2867, 30.6708 , 10 , 0.1 , 0.1326 ,40.9034
12.2901, 31.1294 , 10 , 0.1 , 0.1331 ,41.3625
12.2934, 31.1327 , 10 , 0.1 , 0.1336 ,41.3663
12.2967, 29.2774 , 10 , 0.1 , 0.1341 ,39.5115
12.3, 30.8961 , 10 , 0.1 , 0.1346 ,41.1307
12.3034, 30.9104 , 10 , 0.1 , 0.1351 ,41.1455
12.3067, 30.7153 , 10 , 0.1 , 0.1355 ,40.9508
12.31, 32.2145 , 10 , 0.1 , 0.136 ,42.4505
12.3133, 32.7339 , 10 , 0.1 , 0.1365 ,42.9704
12.3166, 33.0145 , 10 , 0.1 , 0.137 ,43.2515
12.32, 32.9248 , 10 , 0.1 , 0.1375 ,43.1623
12.3233, 31.5242 , 10 , 0.1 , 0.138 ,41.7622
12.3266, 30.4097 , 10 , 0.1 , 0.1385 ,40.6482
12.3299, 30.8207 , 10 , 0.1 , 0.1389 ,41.0596
12.3333, 31.7859 , 10 , 0.1 , 0.1394 ,42.0253
12.3366, 30.5465 , 10 , 0.1 , 0.1399 ,40.7864
12.3399, 30.3146 , 10 , 0.1 , 0.1404 ,40.555
12.3432, 30.5624 , 10 , 0.1 , 0.1409 ,40.8033
12.3466, 32.3715 , 10 , 0.1 , 0.1414 ,42.6129
12.3499, 32.9529 , 10 , 0.1 , 0.1419 ,43.1948
12.3532, 32.9094 , 10 , 0.1 , 0.1423 ,43.1517
12.3565, 32.0227 , 10 , 0.1 , 0.1428 ,42.2655
12.3599, 31.0222 , 10 , 0.1 , 0.1433 ,41.2655
12.3632, 30.4052 , 10 , 0.1 , 0.1438 ,40.649
12.3665, 31.4696 , 10 , 0.1 , 0.1443 ,41.7139
12.3698, 32.0681 , 10 , 0.1 , 0.1448 ,42.3129
12.3731, 31.8717 , 10 , 0.1 , 0.1453 ,42.117
12.3765, 30.5654 , 10 , 0.1 , 0.1458 ,40.8112
12.3798, 30.4977 , 10 , 0.1 , 0.1462 ,40.7439
12.3831, 30.4575 , 10 , 0.1 , 0.1467 ,40.7042
12.3864, 30.2578 , 10 , 0.1 , 0.1472 ,40.505
12.3898, 30.2874 , 10 , 0.1 , 0.1477 ,40.5351
12.3931, 30.6083 , 10 , 0.1 , 0.1482 ,40.8565
12.3964, 30.5635 , 10 , 0.1 , 0.1487 ,40.8122
12.3997, 30.4849 , 10 , 0.1 , 0.1492 ,40.7341
12.4031, 30.6387 , 10 , 0.1 , 0.1496 ,40.8883
12.4064, 30.4716 , 10 , 0.1 , 0.1501 ,40.7217
12.4097, 29.7166 , 10 , 0.1 , 0.1506 ,39.9672
12.413, 29.8036 , 10 , 0.1 , 0.1511 ,40.0547
12.4163, 31.6717 , 10 , 0.1 , 0.1516 ,41.9233
12.4197, 31.6763 , 10 , 0.1 , 0.1521 ,41.9284
12.423, 31.6067 , 10 , 0.1 , 0.1526 ,41.8593
12.4263, 31.0455 , 10 , 0.1 , 0.153 ,41.2985
12.4296, 30.9549 , 10 , 0.1 , 0.1535 ,41.2084
12.433, 30.7938 , 10 , 0.1 , 0.154 ,41.0478
12.4363, 31.0019 , 10 , 0.1 , 0.1545 ,41.2564
12.4396, 30.6958 , 10 , 0.1 , 0.155 ,40.9508
12.4429, 30.3612 , 10 , 0.1 , 0.1555 ,40.6167
12.4463, 30.932 , 10 , 0.1 , 0.156 ,41.188
12.4496, 31.134 , 10 , 0.1 , 0.1565 ,41.3905
12.4529, 30.3052 , 10 , 0.1 , 0.1569 ,40.5621
12.4562, 30.082 , 10 , 0.1 , 0.1574 ,40.3394
12.4596, 30.9082 , 10 , 0.1 , 0.1579 ,41.1661
12.4629, 31.4424 , 10 , 0.1 , 0.1584 ,41.7008
12.4662, 31.468 , 10 , 0.1 , 0.1589 ,41.7269
12.4695, 31.5381 , 10 , 0.1 , 0.1594 ,41.7975
12.4728, 31.5565 , 10 , 0.1 , 0.1599 ,41.8164
12.4762, 31.0979 , 10 , 0.1 , 0.1603 ,41.3582
12.4795, 31.2947 , 10 , 0.1 , 0.1608 ,41.5555
12.4828, 32.1479 , 10 , 0.1 , 0.1613 ,42.4092
12.4861, 32.3012 , 10 , 0.1 , 0.1618 ,42.563
12.4895, 32.2288 , 10 , 0.1 , 0.1623 ,42.4911
12.4928, 31.5657 , 10 , 0.1 , 0.1628 ,41.8285
12.4961, 31.604 , 10 , 0.1 , 0.1633 ,41.8673
12.4994, 31.6264 , 10 , 0.1 , 0.1637 ,41.8901
12.5028, 31.8772 , 10 , 0.1 , 0.1642 ,42.1414
12.5061, 31.0885 , 10 , 0.1 , 0.1647 ,41.3532
12.5094, 30.8733 , 10 , 0.1 , 0.1652 ,41.1385
12.5127, 29.8192 , 10 , 0.1 , 0.1657 ,40.0849
12.516, 32.5379 , 10 , 0.1 , 0.1662 ,42.8041
12.5194, 32.7272 , 10 , 0.1 , 0.1667 ,42.9939
12.5227, 32.0666 , 10 , 0.1 , 0.1672 ,42.3338
12.526, 31.6861 , 10 , 0.1 , 0.1676 ,41.9537
12.5293, 31.848 , 10 , 0.1 , 0.1681 ,42.1161
12.5327, 30.9716 , 10 , 0.1 , 0.1686 ,41.2402
12.536, 31.532 , 10 , 0.1 , 0.1691 ,41.8011
12.5393, 32.0087 , 10 , 0.1 , 0.1696 ,42.2783
12.5426, 32.1599 , 10 , 0.1 , 0.17 ,42.4299
12.546, 31.7106 , 10 , 0.1 , 0.1703 ,41.9809
12.5493, 29.992 , 10 , 0.1 , 0.1705 ,40.2625
12.5526, 30.4942 , 10 , 0.1 , 0.1708 ,40.765
12.5559, 31.4388 , 10 , 0.1 , 0.171 ,41.7098
12.5593, 30.5625 , 10 , 0.1 , 0.1712 ,40.8337
12.5626, 31.1947 , 10 , 0.1 , 0.1715 ,41.4662
12.5659, 31.1936 , 10 , 0.1 , 0.1717 ,41.4653
12.5692, 32.7915 , 10 , 0.1 , 0.172 ,43.0635
12.5725, 32.8059 , 10 , 0.1 , 0.1722 ,43.0781
12.5759, 31.9266 , 10 , 0.1 , 0.1725 ,42.1991
12.5792, 31.351 , 10 , 0.1 , 0.1727 ,41.6237
12.5825, 31.4944 , 10 , 0.1 , 0.173 ,41.7674
12.5858, 31.4739 , 10 , 0.1 , 0.1732 ,41.7471
12.5892, 31.5508 , 10 , 0.1 , 0.1734 ,41.8242
12.5925, 31.9994 , 10 , 0.1 , 0.1737 ,42.2731
12.5958, 32.2779 , 10 , 0.1 , 0.1739 ,42.5518
12.5991, 31.5228 , 10 , 0.1 , 0.1742 ,41.797
12.6025, 31.3848 , 10 , 0.1 , 0.1744 ,41.6592
12.6058, 30.5447 , 10 , 0.1 , 0.1747 ,40.8194
12.6091, 29.6791 , 10 , 0.1 , 0.1749 ,39.954
12.6124, 29.9709 , 10 , 0.1 , 0.1751 ,40.246
12.6157, 31.5078 , 10 , 0.1 , 0.1754 ,41.7832
12.6191, 32.4658 , 10 , 0.1 , 0.1756 ,42.7414
12.6224, 32.7088 , 10 , 0.1 , 0.1759 ,42.9847
12.6257, 31.8758 , 10 , 0.1 , 0.1761 ,42.1519
12.629, 31.8526 , 10 , 0.1 , 0.1764 ,42.129
12.6324, 31.4228 , 10 , 0.1 , 0.1766 ,41.6994
12.6357, 31.9383 , 10 , 0.1 , 0.1768 ,42.2151
12.639, 31.9313 , 10 , 0.1 , 0.1771 ,42.2084
12.6423, 31.6142 , 10 , 0.1 , 0.1773 ,41.8915
12.6457, 31.7434 , 10 , 0.1 , 0.1776 ,42.021
12.649, 31.5025 , 10 , 0.1 , 0.1778 ,41.7803
12.6523, 31.4494 , 10 , 0.1 , 0.1781 ,41.7275
12.6556, 30.2197 , 10 , 0.1 , 0.1783 ,40.498
12.659, 30.4919 , 10 , 0.1 , 0.1785 ,40.7704
12.6623, 32.1571 , 10 , 0.1 , 0.1788 ,42.4359
12.6656, 32.1913 , 10 , 0.1 , 0.179 ,42.4703
12.6689, 32.5056 , 10 , 0.1 , 0.1793 ,42.7849
12.6722, 32.3568 , 10 , 0.1 , 0.1795 ,42.6363
12.6756, 32.4152 , 10 , 0.1 , 0.1798 ,42.695
12.6789, 32.0066 , 10 , 0.1 , 0.18 ,42.2866
12.6822, 32.6684 , 10 , 0.1 , 0.18 ,42.9484
12.6855, 33.2896 , 10 , 0.1 , 0.18 ,43.5696
12.6889, 33.257 , 10 , 0.1 , 0.18 ,43.537
12.6922, 32.8461 , 10 , 0.1 , 0.18 ,43.1261
12.6955, 31.2536 , 10 , 0.1 , 0.18 ,41.5336
12.6988, 30.9702 , 10 , 0.1 , 0.18 ,41.2502
12.7022, 29.8654 , 10 , 0.1 , 0.18 ,40.1454
12.7055, 29.4675 , 10 , 0.1 , 0.18 ,39.7475
12.7088, 30.1138 , 10 , 0.1 , 0.18 ,40.3938
12.7121, 30.6 , 10 , 0.1 , 0.18 ,40.88
12.7154, 30.3877 , 10 , 0.1 , 0.18 ,40.6677
12.7188, 30.7947 , 10 , 0.1 , 0.18 ,41.0747
12.7221, 31.8589 , 10 , 0.1 , 0.18 ,42.1389
12.7254, 32.029 , 10 , 0.1 , 0.18 ,42.309
12.7287, 31.7812 , 10 , 0.1 , 0.18 ,42.0612
12.7321, 30.6383 , 10 , 0.1 , 0.18 ,40.9183
12.7354, 30.5447 , 10 , 0.1 , 0.18 ,40.8247
12.7387, 30.9305 , 10 , 0.1 , 0.18 ,41.2105
12.742, 31.1462 , 10 , 0.1 , 0.18 ,41.4262
12.7454, 33.5268 , 10 , 0.1 , 0.18 ,43.8068
12.7487, 33.5482 , 10 , 0.1 , 0.18 ,43.8282
12.752, 31.5792 , 10 , 0.1 , 0.18 ,41.8592
12.7553, 32.3803 , 10 , 0.1 , 0.18 ,42.6603
12.7587, 32.1767 , 10 , 0.1 , 0.18 ,42.4567
12.762, 30.6827 , 10 , 0.1 , 0.18 ,40.9627
12.7653, 29.9017 , 10 , 0.1 , 0.18 ,40.1817
12.7686, 30.4849 , 10 , 0.1 , 0.18 ,40.7649
12.7719, 32.5853 , 10 , 0.1 , 0.18 ,42.8653
12.7753, 32.4435 , 10 , 0.1 , 0.18 ,42.7235
12.7786, 31.591 , 10 , 0.1 , 0.18 ,41.871
12.7819, 31.1442 , 10 , 0.1 , 0.18 ,41.4242
12.7852, 30.909 , 10 , 0.1 , 0.18 ,41.189
12.7886, 31.6202 , 10 , 0.1 , 0.18 ,41.9002
12.7919, 31.8205 , 10 , 0.1 , 0.18 ,42.1005
12.7952, 31.502 , 10 , 0.1 , 0.18 ,41.782
12.7985, 30.3138 , 10 , 0.1 , 0.18 ,40.5938
12.8019, 30.6315 , 10 , 0.1 , 0.18 ,40.9115
12.8052, 30.9818 , 10 , 0.1 , 0.18 ,41.2618
12.8085, 32.4947 , 10 , 0.1 , 0.18 ,42.7747
12.8118, 32.2766 , 10 , 0.1 , 0.18 ,42.5566
12.8151, 30.9611 , 10 , 0.1 , 0.18 ,41.2411
12.8185, 30.7773 , 10 , 0.1 , 0.1798 ,41.0571
12.8218, 30.7076 , 10 , 0.1 , 0.1795 ,40.9871
12.8251, 30.7549 , 10 , 0.1 , 0.1793 ,41.0342
12.8284, 30.8887 , 10 , 0.1 , 0.1791 ,41.1678
12.8318, 31.2676 , 10 , 0.1 , 0.1788 ,41.5464
12.8351, 31.3109 , 10 , 0.1 , 0.1786 ,41.5895
12.8384, 31.549 , 10 , 0.1 , 0.1783 ,41.8273
12.8417, 31.4904 , 10 , 0.1 , 0.1781 ,41.7685
12.8451, 30.906 , 10 , 0.1 , 0.1778 ,41.1838
12.8484, 31.0098 , 10 , 0.1 , 0.1776 ,41.2874
12.8517, 30.7936 , 10 , 0.1 , 0.1774 ,41.071
12.855, 30.56 , 10 , 0.1 , 0.1771 ,40.8371
12.8584, 30.5847 , 10 , 0.1 , 0.1769 ,40.8616
12.8617, 30.2066 , 10 , 0.1 , 0.1766 ,40.4832
12.865, 29.7002 , 10 , 0.1 , 0.1764 ,39.9766
12.8683, 31.1321 , 10 , 0.1 , 0.1761 ,41.4082
12.8716, 31.9416 , 10 , 0.1 , 0.1759 ,42.2175
12.875, 32.3479 , 10 , 0.1 , 0.1757 ,42.6236
12.8783, 32.3856 , 10 , 0.1 , 0.1754 ,42.661
12.8816, 32.0642 , 10 , 0.1 , 0.1752 ,42.3394
12.8849, 31.6425 , 10 , 0.1 , 0.1749 ,41.9174
12.8883, 31.8826 , 10 , 0.1 , 0.1747 ,42.1573
12.8916, 32.3792 , 10 , 0.1 , 0.1744 ,42.6536
12.8949, 32.3037 , 10 , 0.1 , 0.1742 ,42.5779
12.8982, 31.5315 , 10 , 0.1 , 0.1739 ,41.8054
12.9016, 31.5131 , 10 , 0.1 , 0.1737 ,41.7868
12.9049, 30.8821 , 10 , 0.1 , 0.1735 ,41.1556
12.9082, 30.5782 , 10 , 0.1 , 0.1732 ,40.8514
12.9115, 30.5782 , 10 , 0.1 , 0.173 ,40.8512
12.9148, 30.2029 , 10 , 0.1 , 0.1727 ,40.4756
12.9182, 30.093 , 10 , 0.1 , 0.1725 ,40.3655
12.9215, 32.5047 , 10 , 0.1 , 0.1722 ,42.7769
12.9248, 32.5125 , 10 , 0.1 , 0.172 ,42.7845
12.9281, 32.1935 , 10 , 0.1 , 0.1718 ,42.4653
12.9315, 31.2729 , 10 , 0.1 , 0.1715 ,41.5444
12.9348, 31.1033 , 10 , 0.1 , 0.1713 ,41.3746
12.9381, 31.6456 , 10 , 0.1 , 0.171 ,41.9166
12.9414, 32.291 , 10 , 0.1 , 0.1708 ,42.5618
12.9448, 32.315 , 10 , 0.1 , 0.1705 ,42.5855
12.9481, 31.6404 , 10 , 0.1 , 0.1703 ,41.9107
12.9514, 30.6024 , 10 , 0.1 , 0.1701 ,40.8725
12.9547, 30.6688 , 10 , 0.1 , 0.1698 ,40.9386
12.958, 30.5409 , 10 , 0.1 , 0.1696 ,40.8105
12.9614, 30.5597 , 10 , 0.1 , 0.1693 ,40.829
12.9647, 30.6894 , 10 , 0.1 , 0.1691 ,40.9585
12.968, 31.641 , 10 , 0.1 , 0.1688 ,41.9098
12.9713, 31.5735 , 10 , 0.1 , 0.1686 ,41.8421
12.9747, 30.9876 , 10 , 0.1 , 0.1684 ,41.256
12.978, 30.9237 , 10 , 0.1 , 0.1681 ,41.1918
12.9813, 31.0422 , 10 , 0.1 , 0.1679 ,41.3101
12.9846, 30.7566 , 10 , 0.1 , 0.1676 ,41.0242
12.988, 31.4801 , 10 , 0.1 , 0.1674 ,41.7475
12.9913, 31.7736 , 10 , 0.1 , 0.1671 ,42.0407
12.9946, 31.7132 , 10 , 0.1 , 0.1669 ,41.9801
12.9979, 30.2026 , 10 , 0.1 , 0.1667 ,40.4693
13.0013, 29.1896 , 10 , 0.1 , 0.1664 ,39.456
13.0046, 29.8151 , 10 , 0.1 , 0.1662 ,40.0813
13.0079, 28.9107 , 10 , 0.1 , 0.1659 ,39.1766
13.0112, 29.5365 , 10 , 0.1 , 0.1657 ,39.8022
13.0145, 30.2973 , 10 , 0.1 , 0.1654 ,40.5627
13.0179, 30.3793 , 10 , 0.1 , 0.1652 ,40.6445
13.0212, 29.5525 , 10 , 0.1 , 0.165 ,39.8175
13.0245, 30.0641 , 10 , 0.1 , 0.1647 ,40.3288
13.0278, 33.9516 , 10 , 0.1 , 0.1645 ,44.2161
13.0312, 34.3366 , 10 , 0.1 , 0.1642 ,44.6008
13.0345, 31.615 , 10 , 0.1 , 0.164 ,41.879
13.0378, 30.3834 , 10 , 0.1 , 0.1637 ,40.6471
13.0411, 30.5335 , 10 , 0.1 , 0.1635 ,40.797
13.0445, 32.9091 , 10 , 0.1 , 0.1632 ,43.1723
13.0478, 32.9163 , 10 , 0.1 , 0.163 ,43.1793
13.0511, 29.0358 , 10 , 0.1 , 0.1628 ,39.2986
13.0544, 29.7239 , 10 , 0.1 , 0.1625 ,39.9864
13.0577, 32.6793 , 10 , 0.1 , 0.1623 ,42.9416
13.0611, 32.3789 , 10 , 0.1 , 0.162 ,42.6409
13.0644, 29.9744 , 10 , 0.1 , 0.1618 ,40.2362
13.0677, 27.5578 , 10 , 0.1 , 0.1615 ,37.8193
13.071, 28.6698 , 10 , 0.1 , 0.1613 ,38.9311
13.0744, 32.6606 , 10 , 0.1 , 0.1611 ,42.9217
13.0777, 32.6911 , 10 , 0.1 , 0.1608 ,42.9519
13.081, 30.7844 , 10 , 0.1 , 0.1606 ,41.045
13.0843, 31.0501 , 10 , 0.1 , 0.1603 ,41.3104
13.0877, 32.1762 , 10 , 0.1 , 0.1601 ,42.4363
13.091, 32.1216 , 10 , 0.1 , 0.1597 ,42.3813
13.0943, 31.9693 , 10 , 0.1 , 0.1592 ,42.2285
13.0976, 31.9062 , 10 , 0.1 , 0.1587 ,42.1649
13.101, 30.6077 , 10 , 0.1 , 0.1582 ,40.8659
13.1043, 30.0203 , 10 , 0.1 , 0.1577 ,40.278
13.1076, 29.4173 , 10 , 0.1 , 0.1573 ,39.6746
13.1109, 30.4181 , 10 , 0.1 , 0.1568 ,40.6749
13.1142, 29.5479 , 10 , 0.1 , 0.1563 ,39.8042
13.1176, 30.262 , 10 , 0.1 , 0.1558 ,40.5178
13.1209, 32.4795 , 10 , 0.1 , 0.1553 ,42.7348
13.1242, 30.4789 , 10 , 0.1 , 0.1548 ,40.7337
13.1275, 29.9238 , 10 , 0.1 , 0.1543 ,40.1781
13.1309, 30.2498 , 10 , 0.1 , 0.1539 ,40.5037
13.1342, 30.6118 , 10 , 0.1 , 0.1534 ,40.8652
13.1375, 30.7732 , 10 , 0.1 , 0.1529 ,41.0261
13.1408, 30.3821 , 10 , 0.1 , 0.1524 ,40.6345
13.1442, 31.3735 , 10 , 0.1 , 0.1519 ,41.6254
13.1475, 31.5468 , 10 , 0.1 , 0.1514 ,41.7982
13.1508, 31.1839 , 10 , 0.1 , 0.1509 ,41.4348
13.1541, 30.4731 , 10 , 0.1 , 0.1504 ,40.7235
13.1574, 29.7808 , 10 , 0.1 , 0.15 ,40.0308
13.1608, 28.771 , 10 , 0.1 , 0.1495 ,39.0205
13.1641, 30.1553 , 10 , 0.1 , 0.149 ,40.4043
13.1674, 30.1386 , 10 , 0.1 , 0.1485 ,40.3871
13.1707, 27.7079 , 10 , 0.1 , 0.148 ,37.9559
13.1741, 27.7989 , 10 , 0.1 , 0.1475 ,38.0464
13.1774, 29.4432 , 10 , 0.1 , 0.147 ,39.6902
13.1807, 29.954 , 10 , 0.1 , 0.1466 ,40.2006
13.184, 30.2161 , 10 , 0.1 , 0.1461 ,40.4622
13.1874, 30.3198 , 10 , 0.1 , 0.1456 ,40.5654
13.1907, 30.1868 , 10 , 0.1 , 0.1451 ,40.4319
13.194, 29.343 , 10 , 0.1 , 0.1446 ,39.5876
13.1973, 28.5958 , 10 , 0.1 , 0.1441 ,38.8399
13.2007, 28.9261 , 10 , 0.1 , 0.1436 ,39.1697
13.204, 29.8999 , 10 , 0.1 , 0.1432 ,40.1431
13.2073, 30.22 , 10 , 0.1 , 0.1427 ,40.4627
13.2106, 30.33 , 10 , 0.1 , 0.1422 ,40.5722
13.2139, 29.5458 , 10 , 0.1 , 0.1417 ,39.7875
13.2173, 29.8408 , 10 , 0.1 , 0.1412 ,40.082
13.2206, 29.3107 , 10 , 0.1 , 0.1407 ,39.5514
13.2239, 29.5709 , 10 , 0.1 , 0.1402 ,39.8111
13.2272, 30.4616 , 10 , 0.1 , 0.1399 ,40.7015
13.2306, 30.8569 , 10 , 0.1 , 0.1396 ,41.0965
13.2339, 30.6806 , 10 , 0.1 , 0.1394 ,40.92
13.2372, 30.4386 , 10 , 0.1 , 0.1391 ,40.6777
13.2405, 30.8608 , 10 , 0.1 , 0.1389 ,41.0997
13.2439, 30.8657 , 10 , 0.1 , 0.1387 ,41.1044
13.2472, 29.1512 , 10 , 0.1 , 0.1384 ,39.3896
13.2505, 28.6646 , 10 , 0.1 , 0.1382 ,38.9028
13.2538, 29.7627 , 10 , 0.1 , 0.1379 ,40.0006
13.2571, 29.7536 , 10 , 0.1 , 0.1377 ,39.9913
13.2605, 28.992 , 10 , 0.1 , 0.1374 ,39.2294
13.2638, 28.765 , 10 , 0.1 , 0.1372 ,39.0022
13.2671, 28.2531 , 10 , 0.1 , 0.137 ,38.4901
13.2704, 28.2081 , 10 , 0.1 , 0.1367 ,38.4448
13.2738, 29.0018 , 10 , 0.1 , 0.1365 ,39.2383
13.2771, 31.077 , 10 , 0.1 , 0.1362 ,41.3132
13.2804, 31.3766 , 10 , 0.1 , 0.136 ,41.6126
13.2837, 30.9448 , 10 , 0.1 , 0.1357 ,41.1805
13.2871, 30.9269 , 10 , 0.1 , 0.1355 ,41.1624
13.2904, 30.9516 , 10 , 0.1 , 0.1353 ,41.1869
13.2937, 30.4272 , 10 , 0.1 , 0.135 ,40.6622
13.297, 29.7663 , 10 , 0.1 , 0.1348 ,40.0011
13.3004, 30.2059 , 10 , 0.1 , 0.1345 ,40.4404
13.3037, 30.0677 , 10 , 0.1 , 0.1343 ,40.302
13.307, 29.8588 , 10 , 0.1 , 0.134 ,40.0928
13.3103, 28.6955 , 10 , 0.1 , 0.1338 ,38.9293
13.3136, 28.1541 , 10 , 0.1 , 0.1336 ,38.3877
13.317, 27.6871 , 10 , 0.1 , 0.1333 ,37.9204
13.3203, 26.7826 , 10 , 0.1 , 0.1331 ,37.0157
13.3236, 26.8186 , 10 , 0.1 , 0.1328 ,37.0514
13.3269, 28.5996 , 10 , 0.1 , 0.1326 ,38.8322
13.3303, 30.0676 , 10 , 0.1 , 0.1323 ,40.2999
13.3336, 31.1344 , 10 , 0.1 , 0.1321 ,41.3665
13.3369, 30.8873 , 10 , 0.1 , 0.1319 ,41.1192
13.3402, 29.5163 , 10 , 0.1 , 0.1316 ,39.7479
13.3436, 29.3493 , 10 , 0.1 , 0.1314 ,39.5807
13.3469, 29.3282 , 10 , 0.1 , 0.1311 ,39.5593
13.3502, 29.0729 , 10 , 0.1 , 0.1309 ,39.3038
13.3535, 29.3383 , 10 , 0.1 , 0.1306 ,39.5689
13.3568, 29.8208 , 10 , 0.1 , 0.1304 ,40.0512
13.3602, 30.9225 , 10 , 0.1 , 0.1301 ,41.1526
13.3635, 31.2263 , 10 , 0.1 , 0.1299 ,41.4562
13.3668, 30.9001 , 10 , 0.1 , 0.1297 ,41.1298
13.3701, 29.6731 , 10 , 0.1 , 0.1294 ,39.9025
13.3735, 28.8623 , 10 , 0.1 , 0.1292 ,39.0915
13.3768, 28.9992 , 10 , 0.1 , 0.1289 ,39.2281
13.3801, 30.396 , 10 , 0.1 , 0.1287 ,40.6247
13.3834, 30.3316 , 10 , 0.1 , 0.1284 ,40.56
13.3868, 30.315 , 10 , 0.1 , 0.1282 ,40.5432
13.3901, 30.3384 , 10 , 0.1 , 0.128 ,40.5664
13.3934, 31.1878 , 10 , 0.1 , 0.1277 ,41.4155
13.3967, 31.0312 , 10 , 0.1 , 0.1275 ,41.2587
13.4001, 28.2507 , 10 , 0.1 , 0.1272 ,38.4779
13.4034, 28.257 , 10 , 0.1 , 0.127 ,38.484
13.4067, 28.0502 , 10 , 0.1 , 0.1267 ,38.2769
13.41, 28.0002 , 10 , 0.1 , 0.1265 ,38.2267
13.4133, 28.153 , 10 , 0.1 , 0.1263 ,38.3793
13.4167, 28.792 , 10 , 0.1 , 0.126 ,39.018
13.4167, 31.3117 , 10 , 0.1 , 0.1258 ,41.5375
13.42, 31.1795 , 10 , 0.1 , 0.1255 ,41.405
13.4233, 30.6816 , 10 , 0.1 , 0.1253 ,40.9069
13.4266, 30.5764 , 10 , 0.1 , 0.125 ,40.8014
13.43, 30.5727 , 10 , 0.1 , 0.1248 ,40.7975
13.4333, 29.8235 , 10 , 0.1 , 0.1246 ,40.0481
13.4366, 29.4283 , 10 , 0.1 , 0.1243 ,39.6526
13.4399, 30.0036 , 10 , 0.1 , 0.1241 ,40.2277
13.4433, 31.6887 , 10 , 0.1 , 0.1238 ,41.9125
13.4466, 28.7006 , 10 , 0.1 , 0.1236 ,38.9242
13.4499, 27.2799 , 10 , 0.1 , 0.1233 ,37.5032
13.4532, 27.1977 , 10 , 0.1 , 0.1231 ,37.4208
13.4565, 27.5035 , 10 , 0.1 , 0.1229 ,37.7264
13.4599, 27.3831 , 10 , 0.1 , 0.1226 ,37.6057
13.4632, 27.4825 , 10 , 0.1 , 0.1224 ,37.7049
13.4665, 27.0332 , 10 , 0.1 , 0.1221 ,37.2553
13.4698, 28.3846 , 10 , 0.1 , 0.1219 ,38.6065
13.4732, 32.6875 , 10 , 0.1 , 0.1216 ,42.9091
13.4765, 33.8299 , 10 , 0.1 , 0.1214 ,44.0513
13.4798, 33.718 , 10 , 0.1 , 0.1212 ,43.9392
13.4831, 31.9635 , 10 , 0.1 , 0.1209 ,42.1844
13.4865, 30.969 , 10 , 0.1 , 0.1207 ,41.1897
13.4898, 29.3079 , 10 , 0.1 , 0.1204 ,39.5283
13.4931, 27.8514 , 10 , 0.1 , 0.1202 ,38.0716
13.4964, 28.3039 , 10 , 0.1 , 0.1199 ,38.5238
13.4997, 27.7824 , 10 , 0.1 , 0.1197 ,38.0021
13.5031, 26.3416 , 10 , 0.1 , 0.1195 ,36.5611
13.5064, 27.5928 , 10 , 0.1 , 0.1192 ,37.812
13.5097, 27.24 , 10 , 0.1 , 0.119 ,37.459
13.513, 27.2377 , 10 , 0.1 , 0.1187 ,37.4564
13.5164, 27.7843 , 10 , 0.1 , 0.1185 ,38.0028
13.5197, 27.4817 , 10 , 0.1 , 0.1182 ,37.6999
13.523, 29.005 , 10 , 0.1 , 0.118 ,39.223
13.5263, 30.0315 , 10 , 0.1 , 0.1178 ,40.2493
13.5297, 30.0891 , 10 , 0.1 , 0.1175 ,40.3066
