4:36:18 PM 01-09-2019
ORBIT Version: 0.1.98
Username:     Med X Stream
Computer:     DRSHD-0710-041C
Filename:     D:\Projects\Virtek Vision\7169005365 LPS-7\01_PLCE_120Vac60Hz_L1
Spectrum Analyzer:          RSESL6          Datapoints:                500 
<BEGIN LIMIT FILE: C:\Program Files\Orbit\Limits\FCC Verification\10 KHz FCC_CE_ClassA_LISN.txt>
2
A m p l i t u d e  ( d B u V )
10
30
10
23
1
factor file # name
FCC Part 15 Class A - Quasi-Peak
220
150
0,0,255
Blank1
4
0.15
79
0.5
79
0.5
73
30
73
FCC Part 15 Class A - Average
220
220
0,0,127
Blank1
4
0.15
66
0.5
66
0.5
60
30
60
AUTOFACTOR Atten 10dB
AUTOFACTOR Cable 276 PLCE - 3m
AUTOFACTOR LISN 303 - L1
<END LIMIT FILE>
Frequency,Raw Reading,Atten 10dB Factor,Cable 276 PLCE - 3m Factor,LISN 303 - L1 Factor,Level
26.3277, 24.4142 , 10 , 0.1 , 0.15 ,34.6642
26.3311, 28.7611 , 10 , 0.1 , 0.15 ,39.0111
26.3344, 31.0301 , 10 , 0.1 , 0.15 ,41.2801
26.3377, 31.1212 , 10 , 0.1 , 0.15 ,41.3712
26.341, 30.9013 , 10 , 0.1 , 0.15 ,41.1513
26.3444, 27.9325 , 10 , 0.1 , 0.15 ,38.1825
26.3477, 25.2615 , 10 , 0.1 , 0.15 ,35.5115
26.351, 20.8408 , 10 , 0.1 , 0.15 ,31.0908
26.3543, 18.7862 , 10 , 0.1 , 0.15 ,29.0362
26.3576, 20.9213 , 10 , 0.1 , 0.15 ,31.1713
26.361, 20.586 , 10 , 0.1 , 0.15 ,30.836
26.3643, 20.4517 , 10 , 0.1 , 0.15 ,30.7017
26.3676, 19.0704 , 10 , 0.1 , 0.15 ,29.3204
26.3709, 20.5768 , 10 , 0.1 , 0.15 ,30.8268
26.3743, 20.7992 , 10 , 0.1 , 0.15 ,31.0492
26.3776, 17.7501 , 10 , 0.1 , 0.15 ,28.0001
26.3809, 21.9191 , 10 , 0.1 , 0.15 ,32.1691
26.3842, 22.1744 , 10 , 0.1 , 0.15 ,32.4244
26.3876, 26.4941 , 10 , 0.1 , 0.15 ,36.7441
26.3909, 32.03 , 10 , 0.1 , 0.15 ,42.28
26.3942, 36.4148 , 10 , 0.1 , 0.15 ,46.6648
26.3975, 37.7367 , 10 , 0.1 , 0.15 ,47.9867
26.4009, 37.7356 , 10 , 0.1 , 0.15 ,47.9856
26.4042, 36.5534 , 10 , 0.1 , 0.15 ,46.8034
26.4075, 32.7774 , 10 , 0.1 , 0.15 ,43.0274
26.4108, 26.3139 , 10 , 0.1 , 0.15 ,36.5639
26.4141, 21.0275 , 10 , 0.1 , 0.15 ,31.2775
26.4175, 18.6217 , 10 , 0.1 , 0.15 ,28.8717
26.4208, 22.5853 , 10 , 0.1 , 0.15 ,32.8353
26.4241, 26.2502 , 10 , 0.1 , 0.15 ,36.5002
26.4274, 29.0583 , 10 , 0.1 , 0.15 ,39.3083
26.4308, 29.1557 , 10 , 0.1 , 0.15 ,39.4057
26.4341, 27.2968 , 10 , 0.1 , 0.15 ,37.5468
26.4374, 25.3382 , 10 , 0.1 , 0.15 ,35.5882
26.4407, 21.9604 , 10 , 0.1 , 0.15 ,32.2104
26.4441, 21.7927 , 10 , 0.1 , 0.15 ,32.0427
26.4474, 21.0705 , 10 , 0.1 , 0.15 ,31.3205
26.4507, 23.34 , 10 , 0.1 , 0.15 ,33.59
26.454, 28.1806 , 10 , 0.1 , 0.15 ,38.4306
26.4573, 28.397 , 10 , 0.1 , 0.15 ,38.647
26.4607, 28.356 , 10 , 0.1 , 0.15 ,38.606
26.464, 27.505 , 10 , 0.1 , 0.15 ,37.755
26.4673, 26.3064 , 10 , 0.1 , 0.15 ,36.5564
26.4706, 21.0842 , 10 , 0.1 , 0.15 ,31.3342
26.474, 21.8067 , 10 , 0.1 , 0.15 ,32.0567
26.4773, 27.2546 , 10 , 0.1 , 0.15 ,37.5046
26.4806, 34.9971 , 10 , 0.1 , 0.15 ,45.2471
26.4839, 40.5667 , 10 , 0.1 , 0.15 ,50.8167
26.4873, 43.5982 , 10 , 0.1 , 0.15 ,53.8482
26.4906, 44.2151 , 10 , 0.1 , 0.15 ,54.4651
26.4939, 44.0343 , 10 , 0.1 , 0.15 ,54.2843
26.4972, 41.7612 , 10 , 0.1 , 0.15 ,52.0112
26.5006, 37.422 , 10 , 0.1 , 0.15 ,47.672
26.5039, 30.0783 , 10 , 0.1 , 0.15 ,40.3283
26.5072, 22.8668 , 10 , 0.1 , 0.15 ,33.1168
26.5105, 22.4031 , 10 , 0.1 , 0.15 ,32.6531
26.5138, 27.7029 , 10 , 0.1 , 0.15 ,37.9529
26.5172, 28.8687 , 10 , 0.1 , 0.15 ,39.1187
26.5205, 28.317 , 10 , 0.1 , 0.15 ,38.567
26.5238, 28.2786 , 10 , 0.1 , 0.15 ,38.5286
26.5271, 26.055 , 10 , 0.1 , 0.15 ,36.305
26.5305, 22.9847 , 10 , 0.1 , 0.15 ,33.2347
26.5338, 18.9405 , 10 , 0.1 , 0.15 ,29.1905
26.5371, 24.1432 , 10 , 0.1 , 0.15 ,34.3932
26.5404, 30.9782 , 10 , 0.1 , 0.15 ,41.2282
26.5438, 37.1919 , 10 , 0.1 , 0.15 ,47.4419
26.5471, 41.7657 , 10 , 0.1 , 0.15 ,52.0157
26.5504, 43.0894 , 10 , 0.1 , 0.15 ,53.3394
26.5537, 43.0845 , 10 , 0.1 , 0.15 ,53.3345
26.557, 42.0323 , 10 , 0.1 , 0.15 ,52.2823
26.5604, 38.621 , 10 , 0.1 , 0.15 ,48.871
26.5637, 33.0808 , 10 , 0.1 , 0.15 ,43.3308
26.567, 25.006 , 10 , 0.1 , 0.15 ,35.256
26.5703, 20.768 , 10 , 0.1 , 0.15 ,31.018
26.5737, 23.7809 , 10 , 0.1 , 0.15 ,34.0309
26.577, 28.6531 , 10 , 0.1 , 0.15 ,38.9031
26.5803, 30.3875 , 10 , 0.1 , 0.15 ,40.6375
26.5836, 30.7492 , 10 , 0.1 , 0.15 ,40.9992
26.587, 30.5189 , 10 , 0.1 , 0.15 ,40.7689
26.5903, 27.6179 , 10 , 0.1 , 0.15 ,37.8679
26.5936, 24.6967 , 10 , 0.1 , 0.15 ,34.9467
26.5969, 22.0578 , 10 , 0.1 , 0.15 ,32.3078
26.6003, 28.2664 , 10 , 0.1 , 0.15 ,38.5164
26.6036, 36.025 , 10 , 0.1 , 0.15 ,46.275
26.6069, 41.575 , 10 , 0.1 , 0.15 ,51.825
26.6102, 44.1511 , 10 , 0.1 , 0.15 ,54.4011
26.6135, 44.4945 , 10 , 0.1 , 0.15 ,54.7445
26.6169, 44.1467 , 10 , 0.1 , 0.15 ,54.3967
26.6202, 41.5074 , 10 , 0.1 , 0.15 ,51.7574
26.6235, 36.9141 , 10 , 0.1 , 0.15 ,47.1641
26.6268, 29.9055 , 10 , 0.1 , 0.15 ,40.1555
26.6302, 22.5928 , 10 , 0.1 , 0.15 ,32.8428
26.6335, 17.6512 , 10 , 0.1 , 0.15 ,27.9012
26.6368, 18.6069 , 10 , 0.1 , 0.15 ,28.8569
26.6401, 22.0983 , 10 , 0.1 , 0.15 ,32.3483
26.6435, 22.3189 , 10 , 0.1 , 0.15 ,32.5689
26.6468, 20.4331 , 10 , 0.1 , 0.15 ,30.6831
26.6501, 20.1412 , 10 , 0.1 , 0.15 ,30.3912
26.6534, 20.448 , 10 , 0.1 , 0.15 ,30.698
26.6567, 18.9373 , 10 , 0.1 , 0.15 ,29.1873
26.6601, 20.3118 , 10 , 0.1 , 0.15 ,30.5618
26.6634, 26.4608 , 10 , 0.1 , 0.15 ,36.7108
26.6667, 31.6927 , 10 , 0.1 , 0.15 ,41.9427
26.67, 35.3002 , 10 , 0.1 , 0.15 ,45.5502
26.6734, 36.693 , 10 , 0.1 , 0.15 ,46.943
26.6767, 36.7423 , 10 , 0.1 , 0.15 ,46.9923
26.68, 35.4434 , 10 , 0.1 , 0.15 ,45.6934
26.6833, 31.9961 , 10 , 0.1 , 0.15 ,42.2461
26.6833, 23.8818 , 10 , 0.1 , 0.15 ,34.1318
26.6867, 29.3834 , 10 , 0.1 , 0.15 ,39.6334
26.69, 28.9337 , 10 , 0.1 , 0.15 ,39.1837
26.6933, 30.0341 , 10 , 0.1 , 0.15 ,40.2841
26.6966, 32.1376 , 10 , 0.1 , 0.15 ,42.3876
26.6999, 32.2232 , 10 , 0.1 , 0.15 ,42.4732
26.7033, 31.357 , 10 , 0.1 , 0.15 ,41.607
26.7066, 28.4672 , 10 , 0.1 , 0.15 ,38.7172
26.7099, 23.865 , 10 , 0.1 , 0.15 ,34.115
26.7132, 20.2321 , 10 , 0.1 , 0.15 ,30.4821
26.7166, 16.6806 , 10 , 0.1 , 0.15 ,26.9306
26.7199, 20.2311 , 10 , 0.1 , 0.15 ,30.4811
26.7232, 22.9044 , 10 , 0.1 , 0.15 ,33.1544
26.7265, 26.8144 , 10 , 0.1 , 0.15 ,37.0644
26.7299, 27.2437 , 10 , 0.1 , 0.15 ,37.4937
26.7332, 26.7686 , 10 , 0.1 , 0.15 ,37.0186
26.7365, 24.3767 , 10 , 0.1 , 0.15 ,34.6267
26.7398, 20.7866 , 10 , 0.1 , 0.15 ,31.0366
26.7432, 20.6467 , 10 , 0.1 , 0.15 ,30.8967
26.7465, 20.2528 , 10 , 0.1 , 0.15 ,30.5028
26.7498, 21.2336 , 10 , 0.1 , 0.15 ,31.4836
26.7531, 22.0451 , 10 , 0.1 , 0.15 ,32.2951
26.7564, 24.5717 , 10 , 0.1 , 0.15 ,34.8217
26.7598, 24.8067 , 10 , 0.1 , 0.15 ,35.0567
26.7631, 24.1307 , 10 , 0.1 , 0.15 ,34.3807
26.7664, 22.3902 , 10 , 0.1 , 0.15 ,32.6402
26.7697, 20.3468 , 10 , 0.1 , 0.15 ,30.5968
26.7731, 17.368 , 10 , 0.1 , 0.15 ,27.618
26.7764, 19.9126 , 10 , 0.1 , 0.15 ,30.1626
26.7797, 24.7681 , 10 , 0.1 , 0.15 ,35.0181
26.783, 27.246 , 10 , 0.1 , 0.15 ,37.496
26.7864, 31.0459 , 10 , 0.1 , 0.15 ,41.2959
26.7897, 31.9694 , 10 , 0.1 , 0.15 ,42.2194
26.793, 31.8669 , 10 , 0.1 , 0.15 ,42.1169
26.7963, 29.8549 , 10 , 0.1 , 0.15 ,40.1049
26.7996, 26.2762 , 10 , 0.1 , 0.15 ,36.5262
26.803, 22.1074 , 10 , 0.1 , 0.15 ,32.3574
26.8063, 17.5292 , 10 , 0.1 , 0.15 ,27.7792
26.8096, 18.0502 , 10 , 0.1 , 0.15 ,28.3002
26.8129, 18.5824 , 10 , 0.1 , 0.15 ,28.8324
26.8163, 17.0979 , 10 , 0.1 , 0.15 ,27.3479
26.8196, 19.9199 , 10 , 0.1 , 0.15 ,30.1699
26.8229, 19.9199 , 10 , 0.1 , 0.15 ,30.1699
26.8262, 17.5342 , 10 , 0.1 , 0.15 ,27.7842
26.8296, 19.0624 , 10 , 0.1 , 0.15 ,29.3124
26.8329, 19.9766 , 10 , 0.1 , 0.15 ,30.2266
26.8362, 22.0553 , 10 , 0.1 , 0.15 ,32.3053
26.8395, 24.7695 , 10 , 0.1 , 0.15 ,35.0195
26.8429, 31.1674 , 10 , 0.1 , 0.15 ,41.4174
26.8462, 35.6353 , 10 , 0.1 , 0.15 ,45.8853
26.8495, 37.5425 , 10 , 0.1 , 0.15 ,47.7925
26.8528, 37.676 , 10 , 0.1 , 0.15 ,47.926
26.8561, 37.1766 , 10 , 0.1 , 0.15 ,47.4266
26.8595, 34.4102 , 10 , 0.1 , 0.15 ,44.6602
26.8628, 29.3859 , 10 , 0.1 , 0.15 ,39.6359
26.8661, 22.4128 , 10 , 0.1 , 0.15 ,32.6628
26.8694, 18.0153 , 10 , 0.1 , 0.15 ,28.2653
26.8728, 19.9519 , 10 , 0.1 , 0.15 ,30.2019
26.8761, 22.8735 , 10 , 0.1 , 0.15 ,33.1235
26.8794, 24.6898 , 10 , 0.1 , 0.15 ,34.9398
26.8827, 26.7691 , 10 , 0.1 , 0.15 ,37.0191
26.8861, 26.7853 , 10 , 0.1 , 0.15 ,37.0353
26.8894, 25.8826 , 10 , 0.1 , 0.15 ,36.1326
26.8927, 21.6262 , 10 , 0.1 , 0.15 ,31.8762
26.896, 22.0073 , 10 , 0.1 , 0.15 ,32.2573
26.8993, 20.4785 , 10 , 0.1 , 0.15 ,30.7285
26.9027, 24.1857 , 10 , 0.1 , 0.15 ,34.4357
26.906, 28.1014 , 10 , 0.1 , 0.15 ,38.3514
26.9093, 31.9425 , 10 , 0.1 , 0.15 ,42.1925
26.9126, 32.8225 , 10 , 0.1 , 0.15 ,43.0725
26.916, 32.7986 , 10 , 0.1 , 0.15 ,43.0486
26.9193, 31.3861 , 10 , 0.1 , 0.15 ,41.6361
26.9226, 26.8197 , 10 , 0.1 , 0.15 ,37.0697
26.9259, 23.0303 , 10 , 0.1 , 0.15 ,33.2803
26.9293, 19.7063 , 10 , 0.1 , 0.15 ,29.9563
26.9326, 22.6207 , 10 , 0.1 , 0.15 ,32.8707
26.9359, 26.2588 , 10 , 0.1 , 0.15 ,36.5088
26.9392, 29.9802 , 10 , 0.1 , 0.15 ,40.2302
26.9426, 30.7127 , 10 , 0.1 , 0.15 ,40.9627
26.9459, 30.7416 , 10 , 0.1 , 0.15 ,40.9916
26.9492, 29.8296 , 10 , 0.1 , 0.15 ,40.0796
26.9525, 27.4048 , 10 , 0.1 , 0.15 ,37.6548
26.9558, 21.8147 , 10 , 0.1 , 0.15 ,32.0647
26.9592, 18.0069 , 10 , 0.1 , 0.15 ,28.2569
26.9625, 17.1655 , 10 , 0.1 , 0.15 ,27.4155
26.9658, 19.7112 , 10 , 0.1 , 0.15 ,29.9612
26.9691, 22.2515 , 10 , 0.1 , 0.15 ,32.5015
26.9725, 24.502 , 10 , 0.1 , 0.15 ,34.752
26.9758, 24.4463 , 10 , 0.1 , 0.15 ,34.6963
26.9791, 23.8867 , 10 , 0.1 , 0.15 ,34.1367
26.9824, 21.2973 , 10 , 0.1 , 0.15 ,31.5473
26.9858, 19.4306 , 10 , 0.1 , 0.15 ,29.6806
26.9891, 18.7574 , 10 , 0.1 , 0.15 ,29.0074
26.9924, 20.9675 , 10 , 0.1 , 0.15 ,31.2175
26.9957, 20.1809 , 10 , 0.1 , 0.15 ,30.4309
26.999, 22.4494 , 10 , 0.1 , 0.15 ,32.6994
27.0024, 24.6235 , 10 , 0.1 , 0.15 ,34.8735
27.0057, 24.8904 , 10 , 0.1 , 0.15 ,35.1404
27.009, 23.9165 , 10 , 0.1 , 0.15 ,34.1665
27.0123, 21.8447 , 10 , 0.1 , 0.15 ,32.0947
27.0157, 18.7948 , 10 , 0.1 , 0.15 ,29.0448
27.019, 18.4757 , 10 , 0.1 , 0.15 ,28.7257
27.0223, 21.3322 , 10 , 0.1 , 0.15 ,31.5822
27.0256, 23.3718 , 10 , 0.1 , 0.15 ,33.6218
27.029, 27.2802 , 10 , 0.1 , 0.15 ,37.5302
27.0323, 30.4207 , 10 , 0.1 , 0.15 ,40.6707
27.0356, 31.0723 , 10 , 0.1 , 0.15 ,41.3223
27.0389, 30.9602 , 10 , 0.1 , 0.15 ,41.2102
27.0423, 29.0927 , 10 , 0.1 , 0.15 ,39.3427
27.0456, 24.4909 , 10 , 0.1 , 0.15 ,34.7409
27.0489, 21.5007 , 10 , 0.1 , 0.15 ,31.7507
27.0522, 18.9648 , 10 , 0.1 , 0.15 ,29.2148
27.0555, 18.8411 , 10 , 0.1 , 0.15 ,29.0911
27.0589, 18.6198 , 10 , 0.1 , 0.15 ,28.8698
27.0622, 20.5727 , 10 , 0.1 , 0.15 ,30.8227
27.0655, 20.9724 , 10 , 0.1 , 0.15 ,31.2224
27.0688, 21.4449 , 10 , 0.1 , 0.15 ,31.6949
27.0722, 21.2024 , 10 , 0.1 , 0.15 ,31.4524
27.0755, 18.6656 , 10 , 0.1 , 0.15 ,28.9156
27.0788, 20.5519 , 10 , 0.1 , 0.15 ,30.8019
27.0821, 20.661 , 10 , 0.1 , 0.15 ,30.911
27.0855, 19.1321 , 10 , 0.1 , 0.15 ,29.3821
27.0888, 22.3692 , 10 , 0.1 , 0.15 ,32.6192
27.0921, 23.7819 , 10 , 0.1 , 0.15 ,34.0319
27.0954, 25.4196 , 10 , 0.1 , 0.15 ,35.6696
27.0987, 25.4447 , 10 , 0.1 , 0.15 ,35.6947
27.1021, 24.2099 , 10 , 0.1 , 0.15 ,34.4599
27.1054, 20.9521 , 10 , 0.1 , 0.15 ,31.2021
27.1087, 18.708 , 10 , 0.1 , 0.15 ,28.958
27.112, 20.5824 , 10 , 0.1 , 0.15 ,30.8324
27.1154, 22.6462 , 10 , 0.1 , 0.15 ,32.8962
27.1187, 28.3967 , 10 , 0.1 , 0.15 ,38.6467
27.122, 32.5657 , 10 , 0.1 , 0.15 ,42.8157
27.1253, 34.3563 , 10 , 0.1 , 0.15 ,44.6063
27.1287, 34.595 , 10 , 0.1 , 0.15 ,44.845
27.132, 33.9346 , 10 , 0.1 , 0.15 ,44.1846
27.1353, 31.4671 , 10 , 0.1 , 0.15 ,41.7171
27.1386, 26.759 , 10 , 0.1 , 0.15 ,37.009
27.142, 20.9152 , 10 , 0.1 , 0.15 ,31.1652
27.1453, 28.4485 , 10 , 0.1 , 0.15 ,38.6985
27.1486, 35.1808 , 10 , 0.1 , 0.15 ,45.4308
27.1519, 40.4698 , 10 , 0.1 , 0.15 ,50.7198
27.1552, 43.2546 , 10 , 0.1 , 0.15 ,53.5046
27.1586, 43.7943 , 10 , 0.1 , 0.15 ,54.0443
27.1619, 43.6365 , 10 , 0.1 , 0.15 ,53.8865
27.1652, 41.3972 , 10 , 0.1 , 0.15 ,51.6472
27.1685, 36.1012 , 10 , 0.1 , 0.15 ,46.3512
27.1719, 28.9309 , 10 , 0.1 , 0.15 ,39.1809
27.1752, 21.1853 , 10 , 0.1 , 0.15 ,31.4353
27.1785, 17.6096 , 10 , 0.1 , 0.15 ,27.8596
27.1818, 18.1464 , 10 , 0.1 , 0.15 ,28.3964
27.1852, 18.7135 , 10 , 0.1 , 0.15 ,28.9635
27.1885, 20.637 , 10 , 0.1 , 0.15 ,30.887
27.1918, 21.1383 , 10 , 0.1 , 0.15 ,31.3883
27.1951, 19.9646 , 10 , 0.1 , 0.15 ,30.2146
27.1984, 18.6054 , 10 , 0.1 , 0.15 ,28.8554
27.2018, 19.0882 , 10 , 0.1 , 0.15 ,29.3382
27.2051, 20.448 , 10 , 0.1 , 0.15 ,30.698
27.2084, 27.0429 , 10 , 0.1 , 0.15 ,37.2929
27.2117, 32.4694 , 10 , 0.1 , 0.15 ,42.7194
27.2151, 36.2924 , 10 , 0.1 , 0.15 ,46.5424
27.2184, 37.6482 , 10 , 0.1 , 0.15 ,47.8982
27.2217, 37.6614 , 10 , 0.1 , 0.15 ,47.9114
27.225, 36.5064 , 10 , 0.1 , 0.15 ,46.7564
27.2284, 33.0748 , 10 , 0.1 , 0.15 ,43.3248
27.2317, 27.1837 , 10 , 0.1 , 0.15 ,37.4337
27.235, 21.7588 , 10 , 0.1 , 0.15 ,32.0088
27.2383, 18.8412 , 10 , 0.1 , 0.15 ,29.0912
27.2416, 23.0742 , 10 , 0.1 , 0.15 ,33.3242
27.245, 25.5804 , 10 , 0.1 , 0.15 ,35.8304
27.2483, 27.4054 , 10 , 0.1 , 0.15 ,37.6554
27.2516, 27.9285 , 10 , 0.1 , 0.15 ,38.1785
27.2549, 26.561 , 10 , 0.1 , 0.15 ,36.811
27.2583, 25.1204 , 10 , 0.1 , 0.15 ,35.3704
27.2616, 21.143 , 10 , 0.1 , 0.15 ,31.393
27.2649, 19.8046 , 10 , 0.1 , 0.15 ,30.0546
27.2682, 19.4242 , 10 , 0.1 , 0.15 ,29.6742
27.2716, 19.7238 , 10 , 0.1 , 0.15 ,29.9738
27.2749, 19.8829 , 10 , 0.1 , 0.15 ,30.1329
27.2782, 20.5099 , 10 , 0.1 , 0.15 ,30.7599
27.2815, 21.3128 , 10 , 0.1 , 0.15 ,31.5628
27.2849, 20.8467 , 10 , 0.1 , 0.15 ,31.0967
27.2882, 20.4292 , 10 , 0.1 , 0.15 ,30.6792
27.2915, 18.5498 , 10 , 0.1 , 0.15 ,28.7998
27.2948, 19.1727 , 10 , 0.1 , 0.15 ,29.4227
27.2981, 19.4339 , 10 , 0.1 , 0.15 ,29.6839
27.3015, 18.9325 , 10 , 0.1 , 0.15 ,29.1825
27.3048, 20.8353 , 10 , 0.1 , 0.15 ,31.0853
27.3081, 21.4834 , 10 , 0.1 , 0.15 ,31.7334
27.3114, 23.0563 , 10 , 0.1 , 0.15 ,33.3063
27.3148, 22.9989 , 10 , 0.1 , 0.15 ,33.2489
27.3181, 21.1534 , 10 , 0.1 , 0.15 ,31.4034
27.3214, 20.5482 , 10 , 0.1 , 0.15 ,30.7982
27.3247, 21.3324 , 10 , 0.1 , 0.15 ,31.5824
27.3281, 23.5694 , 10 , 0.1 , 0.15 ,33.8194
27.3314, 30.7257 , 10 , 0.1 , 0.15 ,40.9757
27.3347, 36.1814 , 10 , 0.1 , 0.15 ,46.4314
27.338, 39.9366 , 10 , 0.1 , 0.15 ,50.1866
27.3413, 41.5089 , 10 , 0.1 , 0.15 ,51.7589
27.3447, 41.5235 , 10 , 0.1 , 0.15 ,51.7735
27.348, 40.1346 , 10 , 0.1 , 0.15 ,50.3846
27.3513, 36.2808 , 10 , 0.1 , 0.15 ,46.5308
27.3546, 29.855 , 10 , 0.1 , 0.15 ,40.105
27.358, 28.3302 , 10 , 0.1 , 0.15 ,38.5802
27.3613, 26.5499 , 10 , 0.1 , 0.15 ,36.7999
27.3646, 26.1023 , 10 , 0.1 , 0.15 ,36.3523
27.3679, 29.1243 , 10 , 0.1 , 0.15 ,39.3743
27.3713, 30.361 , 10 , 0.1 , 0.15 ,40.611
27.3746, 30.6685 , 10 , 0.1 , 0.15 ,40.9185
27.3779, 30.5411 , 10 , 0.1 , 0.15 ,40.7911
27.3812, 28.959 , 10 , 0.1 , 0.15 ,39.209
27.3846, 21.9877 , 10 , 0.1 , 0.15 ,32.2377
27.3879, 18.4837 , 10 , 0.1 , 0.15 ,28.7337
27.3912, 22.6736 , 10 , 0.1 , 0.15 ,32.9236
27.3945, 28.3845 , 10 , 0.1 , 0.15 ,38.6345
27.3978, 33.0965 , 10 , 0.1 , 0.15 ,43.3465
27.4012, 34.4413 , 10 , 0.1 , 0.15 ,44.6913
27.4045, 34.9056 , 10 , 0.1 , 0.15 ,45.1556
27.4078, 34.846 , 10 , 0.1 , 0.15 ,45.096
27.4111, 32.3744 , 10 , 0.1 , 0.15 ,42.6244
27.4145, 26.3819 , 10 , 0.1 , 0.15 ,36.6319
27.4178, 20.7856 , 10 , 0.1 , 0.15 ,31.0356
27.4211, 21.1738 , 10 , 0.1 , 0.15 ,31.4238
27.4244, 21.7149 , 10 , 0.1 , 0.15 ,31.9649
27.4278, 23.4657 , 10 , 0.1 , 0.15 ,33.7157
27.4311, 25.8895 , 10 , 0.1 , 0.15 ,36.1395
27.4344, 26.5216 , 10 , 0.1 , 0.15 ,36.7716
27.4377, 26.5206 , 10 , 0.1 , 0.15 ,36.7706
27.441, 25.7382 , 10 , 0.1 , 0.15 ,35.9882
27.4444, 21.4769 , 10 , 0.1 , 0.15 ,31.7269
27.4477, 18.4131 , 10 , 0.1 , 0.15 ,28.6631
27.451, 19.5331 , 10 , 0.1 , 0.15 ,29.7831
27.4543, 19.5057 , 10 , 0.1 , 0.15 ,29.7557
27.4577, 20.1258 , 10 , 0.1 , 0.15 ,30.3758
27.461, 19.2337 , 10 , 0.1 , 0.15 ,29.4837
27.4643, 17.9905 , 10 , 0.1 , 0.15 ,28.2405
27.4676, 17.4854 , 10 , 0.1 , 0.15 ,27.7354
27.471, 17.2623 , 10 , 0.1 , 0.15 ,27.5123
27.4743, 17.7144 , 10 , 0.1 , 0.15 ,27.9644
27.4776, 19.1975 , 10 , 0.1 , 0.15 ,29.4475
27.4809, 19.1882 , 10 , 0.1 , 0.15 ,29.4382
27.4843, 17.775 , 10 , 0.1 , 0.15 ,28.025
27.4876, 17.8399 , 10 , 0.1 , 0.15 ,28.0899
27.4909, 20.3282 , 10 , 0.1 , 0.15 ,30.5782
27.4942, 20.5961 , 10 , 0.1 , 0.15 ,30.8461
27.4975, 21.6771 , 10 , 0.1 , 0.15 ,31.9271
27.5009, 20.6499 , 10 , 0.1 , 0.15 ,30.8999
27.5042, 20.541 , 10 , 0.1 , 0.15 ,30.791
27.5075, 18.5366 , 10 , 0.1 , 0.15 ,28.7866
27.5108, 17.8002 , 10 , 0.1 , 0.15 ,28.0502
27.5142, 20.7452 , 10 , 0.1 , 0.15 ,30.9952
27.5175, 20.7839 , 10 , 0.1 , 0.15 ,31.0339
27.5208, 18.3237 , 10 , 0.1 , 0.15 ,28.5737
27.5241, 18.9699 , 10 , 0.1 , 0.15 ,29.2199
27.5275, 19.4074 , 10 , 0.1 , 0.15 ,29.6574
27.5308, 20.3383 , 10 , 0.1 , 0.15 ,30.5883
27.5341, 20.8974 , 10 , 0.1 , 0.15 ,31.1474
27.5374, 19.802 , 10 , 0.1 , 0.15 ,30.052
27.5407, 18.2588 , 10 , 0.1 , 0.15 ,28.5088
27.5441, 18.6363 , 10 , 0.1 , 0.15 ,28.8863
27.5474, 19.3897 , 10 , 0.1 , 0.15 ,29.6397
27.5507, 19.6604 , 10 , 0.1 , 0.15 ,29.9104
27.554, 21.2059 , 10 , 0.1 , 0.15 ,31.4559
27.5574, 21.57 , 10 , 0.1 , 0.15 ,31.82
27.5607, 19.8776 , 10 , 0.1 , 0.15 ,30.1276
27.564, 19.0957 , 10 , 0.1 , 0.15 ,29.3457
27.5673, 19.5006 , 10 , 0.1 , 0.15 ,29.7506
27.5707, 19.7934 , 10 , 0.1 , 0.15 ,30.0434
27.574, 19.8291 , 10 , 0.1 , 0.15 ,30.0791
27.5773, 18.8272 , 10 , 0.1 , 0.15 ,29.0772
27.5806, 20.4467 , 10 , 0.1 , 0.15 ,30.6967
27.584, 21.2343 , 10 , 0.1 , 0.15 ,31.4843
27.5873, 22.555 , 10 , 0.1 , 0.15 ,32.805
27.5906, 22.4911 , 10 , 0.1 , 0.15 ,32.7411
27.5939, 20.8134 , 10 , 0.1 , 0.15 ,31.0634
27.5972, 20.6123 , 10 , 0.1 , 0.15 ,30.8623
27.6006, 21.884 , 10 , 0.1 , 0.15 ,32.134
27.6039, 21.2429 , 10 , 0.1 , 0.15 ,31.4929
27.6072, 23.9909 , 10 , 0.1 , 0.15 ,34.2409
27.6105, 27.7522 , 10 , 0.1 , 0.15 ,38.0022
27.6139, 31.0434 , 10 , 0.1 , 0.15 ,41.2934
27.6172, 32.571 , 10 , 0.1 , 0.15 ,42.821
27.6205, 32.5686 , 10 , 0.1 , 0.15 ,42.8186
27.6238, 30.3675 , 10 , 0.1 , 0.15 ,40.6175
27.6272, 27.5255 , 10 , 0.1 , 0.15 ,37.7755
27.6305, 23.0354 , 10 , 0.1 , 0.15 ,33.2854
27.6338, 18.8064 , 10 , 0.1 , 0.15 ,29.0564
27.6371, 17.5274 , 10 , 0.1 , 0.15 ,27.7774
27.6404, 22.1966 , 10 , 0.1 , 0.15 ,32.4466
27.6438, 23.8309 , 10 , 0.1 , 0.15 ,34.0809
27.6471, 25.412 , 10 , 0.1 , 0.15 ,35.662
27.6504, 25.5425 , 10 , 0.1 , 0.15 ,35.7925
27.6537, 25.3846 , 10 , 0.1 , 0.15 ,35.6346
