4:29:54 PM 01-09-2019
ORBIT Version: 0.1.98
Username:     Med X Stream
Computer:     DRSHD-0710-041C
Filename:     D:\Projects\Virtek Vision\7169005365 LPS-7\01_PLCE_120Vac60Hz_L2
Spectrum Analyzer:          RSESL6          Datapoints:                500 
<BEGIN LIMIT FILE: C:\Program Files\Orbit\Limits\FCC Verification\10 KHz FCC_CE_ClassA_LISN.txt>
2
A m p l i t u d e  ( d B u V )
10
30
10
23
1
factor file # name
FCC Part 15 Class A - Quasi-Peak
220
150
0,0,255
Blank1
4
0.15
79
0.5
79
0.5
73
30
73
FCC Part 15 Class A - Average
220
220
0,0,127
Blank1
4
0.15
66
0.5
66
0.5
60
30
60
AUTOFACTOR Atten 10dB
AUTOFACTOR Cable 276 PLCE - 3m
AUTOFACTOR LISN 303 - L2
<END LIMIT FILE>
Frequency,Raw Reading,Atten 10dB Factor,Cable 276 PLCE - 3m Factor,LISN 303 - L2 Factor,Level
14.2741, 32.546 , 10 , 0.1 , 0.12 ,42.766
14.2774, 32.5369 , 10 , 0.1 , 0.12 ,42.7569
14.2807, 31.6152 , 10 , 0.1 , 0.12 ,41.8352
14.2841, 28.2053 , 10 , 0.1 , 0.12 ,38.4253
14.2874, 27.4332 , 10 , 0.1 , 0.12 ,37.6532
14.2907, 27.3681 , 10 , 0.1 , 0.12 ,37.5881
14.294, 25.63 , 10 , 0.1 , 0.12 ,35.85
14.2973, 25.5056 , 10 , 0.1 , 0.12 ,35.7256
14.3007, 24.538 , 10 , 0.1 , 0.12 ,34.758
14.304, 23.8204 , 10 , 0.1 , 0.12 ,34.0404
14.3073, 25.2758 , 10 , 0.1 , 0.12 ,35.4958
14.3106, 25.2519 , 10 , 0.1 , 0.12 ,35.4719
14.314, 21.3711 , 10 , 0.1 , 0.12 ,31.5911
14.3173, 20.9337 , 10 , 0.1 , 0.12 ,31.1537
14.3206, 23.2647 , 10 , 0.1 , 0.12 ,33.4847
14.3239, 25.965 , 10 , 0.1 , 0.12 ,36.185
14.3273, 27.0872 , 10 , 0.1 , 0.12 ,37.3072
14.3306, 29.9215 , 10 , 0.1 , 0.12 ,40.1415
14.3339, 31.6799 , 10 , 0.1 , 0.12 ,41.8999
14.3372, 32.0074 , 10 , 0.1 , 0.12 ,42.2274
14.3405, 31.7838 , 10 , 0.1 , 0.12 ,42.0038
14.3439, 30.6482 , 10 , 0.1 , 0.12 ,40.8682
14.3472, 26.8094 , 10 , 0.1 , 0.12 ,37.0294
14.3505, 23.8589 , 10 , 0.1 , 0.12 ,34.0789
14.3538, 23.5783 , 10 , 0.1 , 0.12 ,33.7983
14.3572, 23.6381 , 10 , 0.1 , 0.12 ,33.8581
14.3605, 22.6755 , 10 , 0.1 , 0.12 ,32.8955
14.3638, 25.2933 , 10 , 0.1 , 0.12 ,35.5133
14.3671, 24.2517 , 10 , 0.1 , 0.12 ,34.4717
14.3705, 27.8184 , 10 , 0.1 , 0.12 ,38.0384
14.3738, 28.3406 , 10 , 0.1 , 0.12 ,38.5606
14.3771, 26.9996 , 10 , 0.1 , 0.12 ,37.2196
14.3804, 24.7892 , 10 , 0.1 , 0.12 ,35.0092
14.3838, 24.6332 , 10 , 0.1 , 0.12 ,34.8532
14.3871, 25.9397 , 10 , 0.1 , 0.12 ,36.1597
14.3904, 26.2034 , 10 , 0.1 , 0.12 ,36.4234
14.3937, 26.9666 , 10 , 0.1 , 0.12 ,37.1866
14.397, 27.2309 , 10 , 0.1 , 0.12 ,37.4509
14.4004, 27.2852 , 10 , 0.1 , 0.12 ,37.5052
14.4037, 26.5186 , 10 , 0.1 , 0.12 ,36.7386
14.407, 26.9072 , 10 , 0.1 , 0.12 ,37.1272
14.4103, 25.2107 , 10 , 0.1 , 0.12 ,35.4307
14.4137, 25.2361 , 10 , 0.1 , 0.12 ,35.4561
14.417, 23.5614 , 10 , 0.1 , 0.12 ,33.7814
14.4203, 26.1692 , 10 , 0.1 , 0.12 ,36.3892
14.4236, 26.2078 , 10 , 0.1 , 0.12 ,36.4278
14.427, 25.2324 , 10 , 0.1 , 0.12 ,35.4524
14.4303, 26.0893 , 10 , 0.1 , 0.12 ,36.3093
14.4336, 25.9077 , 10 , 0.1 , 0.12 ,36.1277
14.4369, 25.6829 , 10 , 0.1 , 0.12 ,35.9029
14.4402, 25.5152 , 10 , 0.1 , 0.12 ,35.7352
14.4436, 25.0552 , 10 , 0.1 , 0.12 ,35.2752
14.4469, 27.8224 , 10 , 0.1 , 0.12 ,38.0424
14.4502, 27.1731 , 10 , 0.1 , 0.12 ,37.3931
14.4535, 25.5627 , 10 , 0.1 , 0.12 ,35.7827
14.4569, 24.3446 , 10 , 0.1 , 0.12 ,34.5646
14.4602, 26.23 , 10 , 0.1 , 0.12 ,36.45
14.4635, 26.2411 , 10 , 0.1 , 0.12 ,36.4611
14.4668, 22.5114 , 10 , 0.1 , 0.12 ,32.7314
14.4702, 24.3002 , 10 , 0.1 , 0.12 ,34.5202
14.4735, 24.8046 , 10 , 0.1 , 0.12 ,35.0246
14.4768, 25.0526 , 10 , 0.1 , 0.12 ,35.2726
14.4801, 25.5366 , 10 , 0.1 , 0.12 ,35.7566
14.4835, 25.6575 , 10 , 0.1 , 0.12 ,35.8775
14.4868, 24.7625 , 10 , 0.1 , 0.12 ,34.9825
14.4901, 25.0147 , 10 , 0.1 , 0.12 ,35.2347
14.4934, 24.3347 , 10 , 0.1 , 0.12 ,34.5547
14.4967, 26.4797 , 10 , 0.1 , 0.12 ,36.6997
14.5001, 26.3862 , 10 , 0.1 , 0.12 ,36.6062
14.5034, 23.2547 , 10 , 0.1 , 0.12 ,33.4747
14.5067, 23.0435 , 10 , 0.1 , 0.12 ,33.2635
14.51, 23.164 , 10 , 0.1 , 0.12 ,33.384
14.5134, 24.1642 , 10 , 0.1 , 0.12 ,34.3842
14.5167, 24.3261 , 10 , 0.1 , 0.12 ,34.5461
14.52, 26.3137 , 10 , 0.1 , 0.12 ,36.5337
14.5233, 27.0837 , 10 , 0.1 , 0.12 ,37.3037
14.5267, 26.4537 , 10 , 0.1 , 0.12 ,36.6737
14.53, 24.8847 , 10 , 0.1 , 0.12 ,35.1047
14.5333, 24.2221 , 10 , 0.1 , 0.12 ,34.4421
14.5366, 24.308 , 10 , 0.1 , 0.12 ,34.528
14.5399, 24.3304 , 10 , 0.1 , 0.12 ,34.5504
14.5433, 25.2206 , 10 , 0.1 , 0.12 ,35.4406
14.5466, 25.6365 , 10 , 0.1 , 0.12 ,35.8565
14.5499, 25.2684 , 10 , 0.1 , 0.12 ,35.4884
14.5532, 22.4407 , 10 , 0.1 , 0.12 ,32.6607
14.5566, 21.2574 , 10 , 0.1 , 0.12 ,31.4774
14.5599, 22.0427 , 10 , 0.1 , 0.12 ,32.2627
14.5632, 21.376 , 10 , 0.1 , 0.12 ,31.596
14.5665, 22.3039 , 10 , 0.1 , 0.12 ,32.5239
14.5699, 22.6613 , 10 , 0.1 , 0.12 ,32.8813
14.5732, 25.189 , 10 , 0.1 , 0.12 ,35.409
14.5765, 25.9129 , 10 , 0.1 , 0.12 ,36.1329
14.5798, 27.2257 , 10 , 0.1 , 0.12 ,37.4457
14.5831, 27.6507 , 10 , 0.1 , 0.12 ,37.8707
14.5865, 26.0586 , 10 , 0.1 , 0.12 ,36.2786
14.5898, 25.929 , 10 , 0.1 , 0.12 ,36.149
14.5931, 25.2096 , 10 , 0.1 , 0.12 ,35.4296
14.5964, 23.5025 , 10 , 0.1 , 0.12 ,33.7225
14.5998, 23.9051 , 10 , 0.1 , 0.12 ,34.1251
14.6031, 23.7364 , 10 , 0.1 , 0.12 ,33.9564
14.6064, 23.2861 , 10 , 0.1 , 0.12 ,33.5061
14.6097, 23.4955 , 10 , 0.1 , 0.12 ,33.7155
14.6131, 22.683 , 10 , 0.1 , 0.12 ,32.903
14.6164, 21.0861 , 10 , 0.1 , 0.12 ,31.3061
14.6197, 22.5854 , 10 , 0.1 , 0.12 ,32.8054
14.623, 23.7739 , 10 , 0.1 , 0.12 ,33.9939
14.6264, 24.2655 , 10 , 0.1 , 0.12 ,34.4855
14.6297, 23.8979 , 10 , 0.1 , 0.12 ,34.1179
14.633, 23.2942 , 10 , 0.1 , 0.12 ,33.5142
14.6363, 23.3779 , 10 , 0.1 , 0.12 ,33.5979
14.6396, 23.5029 , 10 , 0.1 , 0.12 ,33.7229
14.643, 24.5903 , 10 , 0.1 , 0.12 ,34.8103
14.6463, 24.5241 , 10 , 0.1 , 0.12 ,34.7441
14.6496, 21.613 , 10 , 0.1 , 0.12 ,31.833
14.6529, 21.5358 , 10 , 0.1 , 0.12 ,31.7558
14.6563, 22.222 , 10 , 0.1 , 0.12 ,32.442
14.6596, 22.5049 , 10 , 0.1 , 0.12 ,32.7249
14.6629, 23.9907 , 10 , 0.1 , 0.12 ,34.2107
14.6662, 23.7092 , 10 , 0.1 , 0.12 ,33.9292
14.6696, 23.1169 , 10 , 0.1 , 0.12 ,33.3369
14.6729, 23.4634 , 10 , 0.1 , 0.12 ,33.6834
14.6762, 23.424 , 10 , 0.1 , 0.12 ,33.644
14.6795, 23.4011 , 10 , 0.1 , 0.12 ,33.6211
14.6828, 22.1549 , 10 , 0.1 , 0.12 ,32.3749
14.6862, 22.6753 , 10 , 0.1 , 0.12 ,32.8953
14.6895, 22.9559 , 10 , 0.1 , 0.12 ,33.1759
14.6928, 23.0164 , 10 , 0.1 , 0.12 ,33.2364
14.6961, 25.9112 , 10 , 0.1 , 0.12 ,36.1312
14.6995, 28.117 , 10 , 0.1 , 0.12 ,38.337
14.7028, 28.7047 , 10 , 0.1 , 0.12 ,38.9247
14.7061, 28.936 , 10 , 0.1 , 0.12 ,39.156
14.7094, 28.5937 , 10 , 0.1 , 0.12 ,38.8137
14.7128, 25.848 , 10 , 0.1 , 0.12 ,36.068
14.7161, 23.1758 , 10 , 0.1 , 0.12 ,33.3958
14.7194, 23.0165 , 10 , 0.1 , 0.12 ,33.2365
14.7227, 23.9001 , 10 , 0.1 , 0.12 ,34.1201
14.7261, 24.3072 , 10 , 0.1 , 0.12 ,34.5272
14.7294, 23.6243 , 10 , 0.1 , 0.1197 ,33.844
14.7327, 23.4993 , 10 , 0.1 , 0.1195 ,33.7188
14.736, 22.6623 , 10 , 0.1 , 0.1192 ,32.8815
14.7393, 23.2005 , 10 , 0.1 , 0.119 ,33.4195
14.7427, 23.9614 , 10 , 0.1 , 0.1188 ,34.1802
14.746, 23.8914 , 10 , 0.1 , 0.1185 ,34.1099
14.7493, 23.7994 , 10 , 0.1 , 0.1183 ,34.0177
14.7526, 22.3375 , 10 , 0.1 , 0.118 ,32.5555
14.756, 23.636 , 10 , 0.1 , 0.1178 ,33.8538
14.7593, 26.408 , 10 , 0.1 , 0.1175 ,36.6255
14.7626, 27.7987 , 10 , 0.1 , 0.1173 ,38.016
14.7659, 27.4264 , 10 , 0.1 , 0.1171 ,37.6435
14.7693, 26.4215 , 10 , 0.1 , 0.1168 ,36.6383
14.7726, 25.4555 , 10 , 0.1 , 0.1166 ,35.6721
14.7759, 22.8589 , 10 , 0.1 , 0.1163 ,33.0752
14.7792, 21.9014 , 10 , 0.1 , 0.1161 ,32.1175
14.7825, 22.7007 , 10 , 0.1 , 0.1158 ,32.9165
14.7859, 23.0674 , 10 , 0.1 , 0.1156 ,33.283
14.7892, 23.4907 , 10 , 0.1 , 0.1154 ,33.7061
14.7925, 23.5698 , 10 , 0.1 , 0.1151 ,33.7849
14.7958, 23.4647 , 10 , 0.1 , 0.1149 ,33.6796
14.7992, 23.2082 , 10 , 0.1 , 0.1146 ,33.4228
14.8025, 23.0733 , 10 , 0.1 , 0.1144 ,33.2877
14.8058, 22.7992 , 10 , 0.1 , 0.1141 ,33.0133
14.8091, 22.4461 , 10 , 0.1 , 0.1139 ,32.66
14.8125, 22.6473 , 10 , 0.1 , 0.1137 ,32.861
14.8158, 24.1387 , 10 , 0.1 , 0.1134 ,34.3521
14.8191, 25.4199 , 10 , 0.1 , 0.1132 ,35.6331
14.8224, 27.1372 , 10 , 0.1 , 0.1129 ,37.3501
14.8258, 29.1139 , 10 , 0.1 , 0.1127 ,39.3266
14.8291, 29.2256 , 10 , 0.1 , 0.1124 ,39.438
14.8324, 28.3012 , 10 , 0.1 , 0.1122 ,38.5134
14.8357, 25.1274 , 10 , 0.1 , 0.112 ,35.3394
14.839, 23.0809 , 10 , 0.1 , 0.1117 ,33.2926
14.8424, 22.6731 , 10 , 0.1 , 0.1115 ,32.8846
14.8457, 22.1476 , 10 , 0.1 , 0.1112 ,32.3588
14.849, 22.6707 , 10 , 0.1 , 0.111 ,32.8817
14.8523, 22.6247 , 10 , 0.1 , 0.1107 ,32.8354
14.8557, 22.4443 , 10 , 0.1 , 0.1105 ,32.6548
14.859, 22.4469 , 10 , 0.1 , 0.1103 ,32.6572
14.8623, 21.1842 , 10 , 0.1 , 0.11 ,31.3942
14.8656, 22.1225 , 10 , 0.1 , 0.1102 ,32.3327
14.869, 21.9831 , 10 , 0.1 , 0.1105 ,32.1936
14.8723, 22.6696 , 10 , 0.1 , 0.1107 ,32.8803
14.8756, 23.9806 , 10 , 0.1 , 0.111 ,34.1916
14.8789, 23.9778 , 10 , 0.1 , 0.1112 ,34.189
14.8822, 25.0487 , 10 , 0.1 , 0.1114 ,35.2601
14.8856, 26.2235 , 10 , 0.1 , 0.1117 ,36.4352
14.8889, 27.0491 , 10 , 0.1 , 0.1119 ,37.261
14.8922, 26.519 , 10 , 0.1 , 0.1122 ,36.7312
14.8955, 24.0989 , 10 , 0.1 , 0.1124 ,34.3113
14.8989, 22.9545 , 10 , 0.1 , 0.1127 ,33.1672
14.9022, 22.1496 , 10 , 0.1 , 0.1129 ,32.3625
14.9055, 21.7524 , 10 , 0.1 , 0.1131 ,31.9655
14.9088, 21.3642 , 10 , 0.1 , 0.1134 ,31.5776
14.9122, 21.5299 , 10 , 0.1 , 0.1136 ,31.7435
14.9155, 21.4485 , 10 , 0.1 , 0.1139 ,31.6624
14.9188, 21.457 , 10 , 0.1 , 0.1141 ,31.6711
14.9221, 22.478 , 10 , 0.1 , 0.1144 ,32.6924
14.9255, 22.9735 , 10 , 0.1 , 0.1146 ,33.1881
14.9288, 23.0947 , 10 , 0.1 , 0.1148 ,33.3095
14.9321, 21.8399 , 10 , 0.1 , 0.1151 ,32.055
14.9354, 22.5195 , 10 , 0.1 , 0.1153 ,32.7348
14.9387, 22.333 , 10 , 0.1 , 0.1156 ,32.5486
14.9421, 23.1174 , 10 , 0.1 , 0.1158 ,33.3332
14.9454, 25.9975 , 10 , 0.1 , 0.1161 ,36.2136
14.9487, 27.681 , 10 , 0.1 , 0.1163 ,37.8973
14.952, 27.7122 , 10 , 0.1 , 0.1166 ,37.9288
14.9554, 25.3021 , 10 , 0.1 , 0.1168 ,35.5189
14.9587, 22.568 , 10 , 0.1 , 0.117 ,32.785
14.962, 22.5394 , 10 , 0.1 , 0.1173 ,32.7567
14.9653, 21.549 , 10 , 0.1 , 0.1175 ,31.7665
14.9687, 22.2372 , 10 , 0.1 , 0.1178 ,32.455
14.972, 21.767 , 10 , 0.1 , 0.118 ,31.985
14.9753, 21.4052 , 10 , 0.1 , 0.1183 ,31.6235
14.9786, 21.0034 , 10 , 0.1 , 0.1185 ,31.2219
14.9819, 20.7315 , 10 , 0.1 , 0.1187 ,30.9502
14.9853, 20.6203 , 10 , 0.1 , 0.119 ,30.8393
14.9886, 20.4604 , 10 , 0.1 , 0.1192 ,30.6796
14.9919, 21.096 , 10 , 0.1 , 0.1195 ,31.3155
14.9952, 21.3679 , 10 , 0.1 , 0.1197 ,31.5876
14.9986, 21.6221 , 10 , 0.1 , 0.12 ,31.8421
15.0019, 23.6589 , 10 , 0.1 , 0.12 ,33.8789
15.0052, 26.9116 , 10 , 0.1 , 0.12 ,37.1316
15.0085, 28.2752 , 10 , 0.1 , 0.12 ,38.4952
15.0119, 28.2583 , 10 , 0.1 , 0.12 ,38.4783
15.0152, 27.896 , 10 , 0.1 , 0.12 ,38.116
15.0185, 28.0155 , 10 , 0.1 , 0.12 ,38.2355
15.0218, 26.6944 , 10 , 0.1 , 0.12 ,36.9144
15.0252, 21.8857 , 10 , 0.1 , 0.12 ,32.1057
15.0285, 21.7108 , 10 , 0.1 , 0.12 ,31.9308
15.0318, 21.8885 , 10 , 0.1 , 0.12 ,32.1085
15.0351, 20.7648 , 10 , 0.1 , 0.12 ,30.9848
15.0384, 21.3655 , 10 , 0.1 , 0.12 ,31.5855
15.0418, 22.2752 , 10 , 0.1 , 0.12 ,32.4952
15.0451, 22.2389 , 10 , 0.1 , 0.12 ,32.4589
15.0484, 21.6537 , 10 , 0.1 , 0.12 ,31.8737
15.0517, 20.9805 , 10 , 0.1 , 0.12 ,31.2005
15.0551, 21.2932 , 10 , 0.1 , 0.12 ,31.5132
15.0584, 21.0951 , 10 , 0.1 , 0.12 ,31.3151
15.0617, 21.6281 , 10 , 0.1 , 0.12 ,31.8481
15.065, 23.4902 , 10 , 0.1 , 0.12 ,33.7102
15.0684, 24.7169 , 10 , 0.1 , 0.12 ,34.9369
15.0717, 25.6617 , 10 , 0.1 , 0.12 ,35.8817
15.075, 25.4799 , 10 , 0.1 , 0.12 ,35.6999
15.075, 24.2767 , 10 , 0.1 , 0.12 ,34.4967
15.0783, 21.1262 , 10 , 0.1 , 0.12 ,31.3462
15.0816, 21.5644 , 10 , 0.1 , 0.12 ,31.7844
15.085, 21.9103 , 10 , 0.1 , 0.12 ,32.1303
15.0883, 22.0712 , 10 , 0.1 , 0.12 ,32.2912
15.0916, 23.263 , 10 , 0.1 , 0.12 ,33.483
15.0949, 24.4611 , 10 , 0.1 , 0.12 ,34.6811
15.0983, 23.8759 , 10 , 0.1 , 0.12 ,34.0959
15.1016, 22.5481 , 10 , 0.1 , 0.12 ,32.7681
15.1049, 22.6844 , 10 , 0.1 , 0.12 ,32.9044
15.1082, 20.6962 , 10 , 0.1 , 0.12 ,30.9162
15.1116, 21.3543 , 10 , 0.1 , 0.12 ,31.5743
15.1149, 22.2397 , 10 , 0.1 , 0.12 ,32.4597
15.1182, 23.4273 , 10 , 0.1 , 0.12 ,33.6473
15.1215, 24.1508 , 10 , 0.1 , 0.12 ,34.3708
15.1248, 27.1526 , 10 , 0.1 , 0.12 ,37.3726
15.1282, 27.198 , 10 , 0.1 , 0.12 ,37.418
15.1315, 25.3808 , 10 , 0.1 , 0.12 ,35.6008
15.1348, 24.6064 , 10 , 0.1 , 0.12 ,34.8264
15.1381, 21.8087 , 10 , 0.1 , 0.12 ,32.0287
15.1415, 20.3624 , 10 , 0.1 , 0.12 ,30.5824
15.1448, 20.9328 , 10 , 0.1 , 0.12 ,31.1528
15.1481, 21.6042 , 10 , 0.1 , 0.12 ,31.8242
15.1514, 21.8036 , 10 , 0.1 , 0.12 ,32.0236
15.1548, 22.8129 , 10 , 0.1 , 0.12 ,33.0329
15.1581, 22.0634 , 10 , 0.1 , 0.12 ,32.2834
15.1614, 22.6544 , 10 , 0.1 , 0.12 ,32.8744
15.1647, 21.2701 , 10 , 0.1 , 0.12 ,31.4901
15.1681, 20.7511 , 10 , 0.1 , 0.12 ,30.9711
15.1714, 21.542 , 10 , 0.1 , 0.12 ,31.762
15.1747, 20.9844 , 10 , 0.1 , 0.12 ,31.2044
15.178, 20.375 , 10 , 0.1 , 0.12 ,30.595
15.1813, 21.7555 , 10 , 0.1 , 0.12 ,31.9755
15.1847, 22.118 , 10 , 0.1 , 0.12 ,32.338
15.188, 22.1478 , 10 , 0.1 , 0.12 ,32.3678
15.1913, 22.3914 , 10 , 0.1 , 0.12 ,32.6114
15.1946, 22.0641 , 10 , 0.1 , 0.12 ,32.2841
15.198, 21.1798 , 10 , 0.1 , 0.12 ,31.3998
15.2013, 19.8701 , 10 , 0.1 , 0.12 ,30.0901
15.2046, 20.2376 , 10 , 0.1 , 0.12 ,30.4576
15.2079, 21.0095 , 10 , 0.1 , 0.12 ,31.2295
15.2113, 20.9409 , 10 , 0.1 , 0.12 ,31.1609
15.2146, 21.5406 , 10 , 0.1 , 0.12 ,31.7606
15.2179, 21.3314 , 10 , 0.1 , 0.12 ,31.5514
15.2212, 21.0654 , 10 , 0.1 , 0.12 ,31.2854
15.2245, 20.9029 , 10 , 0.1 , 0.12 ,31.1229
15.2279, 20.2882 , 10 , 0.1 , 0.12 ,30.5082
15.2312, 20.7834 , 10 , 0.1 , 0.12 ,31.0034
15.2345, 20.663 , 10 , 0.1 , 0.12 ,30.883
15.2378, 21.6066 , 10 , 0.1 , 0.12 ,31.8266
15.2412, 25.5419 , 10 , 0.1 , 0.12 ,35.7619
15.2445, 28.1825 , 10 , 0.1 , 0.12 ,38.4025
15.2478, 31.4358 , 10 , 0.1 , 0.12 ,41.6558
15.2511, 31.4693 , 10 , 0.1 , 0.12 ,41.6893
15.2545, 30.252 , 10 , 0.1 , 0.12 ,40.472
15.2578, 26.8805 , 10 , 0.1 , 0.12 ,37.1005
15.2611, 24.1861 , 10 , 0.1 , 0.12 ,34.4061
15.2644, 22.5509 , 10 , 0.1 , 0.12 ,32.7709
15.2678, 21.5127 , 10 , 0.1 , 0.12 ,31.7327
15.2711, 21.9264 , 10 , 0.1 , 0.12 ,32.1464
15.2744, 22.141 , 10 , 0.1 , 0.12 ,32.361
15.2777, 21.6919 , 10 , 0.1 , 0.12 ,31.9119
15.281, 22.1811 , 10 , 0.1 , 0.12 ,32.4011
15.2844, 21.9652 , 10 , 0.1 , 0.12 ,32.1852
15.2877, 21.0034 , 10 , 0.1 , 0.12 ,31.2234
15.291, 20.308 , 10 , 0.1 , 0.12 ,30.528
15.2943, 21.461 , 10 , 0.1 , 0.12 ,31.681
15.2977, 21.498 , 10 , 0.1 , 0.12 ,31.718
15.301, 20.9492 , 10 , 0.1 , 0.12 ,31.1692
15.3043, 21.066 , 10 , 0.1 , 0.12 ,31.286
15.3076, 21.756 , 10 , 0.1 , 0.12 ,31.976
15.311, 21.3188 , 10 , 0.1 , 0.12 ,31.5388
15.3143, 21.8745 , 10 , 0.1 , 0.12 ,32.0945
15.3176, 22.2672 , 10 , 0.1 , 0.12 ,32.4872
15.3209, 21.0045 , 10 , 0.1 , 0.12 ,31.2245
15.3242, 21.1018 , 10 , 0.1 , 0.12 ,31.3218
15.3276, 21.0112 , 10 , 0.1 , 0.12 ,31.2312
15.3309, 20.5395 , 10 , 0.1 , 0.12 ,30.7595
15.3342, 21.2485 , 10 , 0.1 , 0.12 ,31.4685
15.3375, 21.3797 , 10 , 0.1 , 0.12 ,31.5997
15.3409, 20.9215 , 10 , 0.1 , 0.12 ,31.1415
15.3442, 23.1814 , 10 , 0.1 , 0.12 ,33.4014
15.3475, 23.2202 , 10 , 0.1 , 0.12 ,33.4402
15.3508, 25.9392 , 10 , 0.1 , 0.12 ,36.1592
15.3542, 27.5949 , 10 , 0.1 , 0.12 ,37.8149
15.3575, 23.7304 , 10 , 0.1 , 0.12 ,33.9504
15.3608, 23.9286 , 10 , 0.1 , 0.12 ,34.1486
15.3641, 23.7979 , 10 , 0.1 , 0.12 ,34.0179
15.3675, 28.7594 , 10 , 0.1 , 0.12 ,38.9794
15.3708, 28.7246 , 10 , 0.1 , 0.12 ,38.9446
15.3741, 26.8622 , 10 , 0.1 , 0.12 ,37.0822
15.3774, 25.8925 , 10 , 0.1 , 0.12 ,36.1125
15.3807, 23.0969 , 10 , 0.1 , 0.12 ,33.3169
15.3841, 21.8076 , 10 , 0.1 , 0.12 ,32.0276
15.3874, 20.18 , 10 , 0.1 , 0.12 ,30.4
15.3907, 27.1769 , 10 , 0.1 , 0.12 ,37.3969
15.394, 27.4857 , 10 , 0.1 , 0.12 ,37.7057
15.3974, 25.73 , 10 , 0.1 , 0.12 ,35.95
15.4007, 27.3617 , 10 , 0.1 , 0.12 ,37.5817
15.404, 29.24 , 10 , 0.1 , 0.12 ,39.46
15.4073, 28.972 , 10 , 0.1 , 0.12 ,39.192
15.4107, 25.893 , 10 , 0.1 , 0.12 ,36.113
15.414, 25.9249 , 10 , 0.1 , 0.12 ,36.1449
15.4173, 21.8438 , 10 , 0.1 , 0.12 ,32.0638
15.4206, 21.1297 , 10 , 0.1 , 0.12 ,31.3497
15.4239, 24.4144 , 10 , 0.1 , 0.12 ,34.6344
15.4273, 27.1724 , 10 , 0.1 , 0.12 ,37.3924
15.4306, 29.7875 , 10 , 0.1 , 0.12 ,40.0075
15.4339, 30.6871 , 10 , 0.1 , 0.12 ,40.9071
15.4372, 30.44 , 10 , 0.1 , 0.12 ,40.66
15.4406, 27.8264 , 10 , 0.1 , 0.12 ,38.0464
15.4439, 26.5238 , 10 , 0.1 , 0.12 ,36.7438
15.4472, 22.6372 , 10 , 0.1 , 0.12 ,32.8572
15.4505, 25.0557 , 10 , 0.1 , 0.12 ,35.2757
15.4539, 24.959 , 10 , 0.1 , 0.12 ,35.179
15.4572, 22.7057 , 10 , 0.1 , 0.12 ,32.9257
15.4605, 24.4846 , 10 , 0.1 , 0.12 ,34.7046
15.4638, 23.8425 , 10 , 0.1 , 0.12 ,34.0625
15.4672, 23.0935 , 10 , 0.1 , 0.12 ,33.3135
15.4705, 22.5423 , 10 , 0.1 , 0.12 ,32.7623
15.4738, 20.6338 , 10 , 0.1 , 0.12 ,30.8538
15.4771, 19.9496 , 10 , 0.1 , 0.12 ,30.1696
15.4804, 19.9513 , 10 , 0.1 , 0.12 ,30.1713
15.4838, 19.0072 , 10 , 0.1 , 0.12 ,29.2272
15.4871, 22.1981 , 10 , 0.1 , 0.12 ,32.4181
15.4904, 23.9766 , 10 , 0.1 , 0.12 ,34.1966
15.4937, 23.9252 , 10 , 0.1 , 0.12 ,34.1452
15.4971, 23.8837 , 10 , 0.1 , 0.12 ,34.1037
15.5004, 22.623 , 10 , 0.1 , 0.12 ,32.843
15.5037, 21.2349 , 10 , 0.1 , 0.12 ,31.4549
15.507, 19.0336 , 10 , 0.1 , 0.12 ,29.2536
15.5104, 19.8638 , 10 , 0.1 , 0.12 ,30.0838
15.5137, 20.1865 , 10 , 0.1 , 0.12 ,30.4065
15.517, 19.9176 , 10 , 0.1 , 0.12 ,30.1376
15.5203, 20.4773 , 10 , 0.1 , 0.12 ,30.6973
15.5236, 19.8939 , 10 , 0.1 , 0.12 ,30.1139
15.527, 20.1414 , 10 , 0.1 , 0.12 ,30.3614
15.5303, 20.185 , 10 , 0.1 , 0.12 ,30.405
15.5336, 22.3408 , 10 , 0.1 , 0.12 ,32.5608
15.5369, 22.8409 , 10 , 0.1 , 0.12 ,33.0609
15.5403, 21.8343 , 10 , 0.1 , 0.12 ,32.0543
15.5436, 21.3575 , 10 , 0.1 , 0.12 ,31.5775
15.5469, 25.1384 , 10 , 0.1 , 0.12 ,35.3584
15.5502, 28.1601 , 10 , 0.1 , 0.12 ,38.3801
15.5536, 29.8322 , 10 , 0.1 , 0.12 ,40.0522
15.5569, 29.7343 , 10 , 0.1 , 0.12 ,39.9543
15.5602, 29.4575 , 10 , 0.1 , 0.12 ,39.6775
15.5635, 27.3082 , 10 , 0.1 , 0.12 ,37.5282
15.5669, 22.852 , 10 , 0.1 , 0.12 ,33.072
15.5702, 20.0414 , 10 , 0.1 , 0.12 ,30.2614
15.5735, 20.195 , 10 , 0.1 , 0.12 ,30.415
15.5768, 19.9633 , 10 , 0.1 , 0.12 ,30.1833
15.5801, 20.0993 , 10 , 0.1 , 0.12 ,30.3193
15.5835, 19.9287 , 10 , 0.1 , 0.12 ,30.1487
15.5868, 20.0384 , 10 , 0.1 , 0.12 ,30.2584
15.5901, 19.6459 , 10 , 0.1 , 0.12 ,29.8659
15.5934, 20.2319 , 10 , 0.1 , 0.12 ,30.4519
